sku,units,revenue,gross_profit,revenue_share,cum_share,abc_class
22099,1446,804.65,321.86000000000007,7.543581106958065e-05,0.9529803781173863,C
22268,2011,804.04,321.61600000000004,7.537862366542674e-05,0.9530557567410517,C
79160,447,802.13,320.85200000000003,7.519956146553499e-05,0.9531309563025173,C
23409,215,801.68,320.672,7.51573740362411e-05,0.9532061136765535,C
22705,1908,801.36,320.54400000000004,7.512737408652104e-05,0.9532812410506399,C
22546,2104,800.4,320.15999999999997,7.503737423736078e-05,0.9533562784248774,C
85170D,451,796.99,318.796,7.471768727315613e-05,0.9534309961121505,C
23487,80,795.5799999999999,318.23199999999997,7.4585499994702e-05,0.9535055816121453,C
85173,479,795.02,318.008,7.453300008269186e-05,0.9535801146122279,C
22566,879,794.88,317.952,7.451987510468932e-05,0.9536546344873327,C
21162,1465,794.15,317.65999999999997,7.445143771939038e-05,0.9537290859250521,C
23521,413,793.37,317.348,7.437831284194769e-05,0.953803464237894,C
23335,378,792.86,317.14400000000006,7.43305004220813e-05,0.953877794738316,C
23519,224,792.31,316.92400000000004,7.427893800849989e-05,0.9539520736763245,C
22340,1411,792.28,316.912,7.427612551321364e-05,0.9540263498018376,C
21504,1915,788.97,315.588,7.396581353329653e-05,0.954100315615371,C
23568,630,787.52,315.008,7.382987626112738e-05,0.9541741454916322,C
21680,868,786.31,314.524,7.371643895124831e-05,0.9542478619305834,C
84279B,387,785.95,314.38,7.368268900781322e-05,0.9543215446195912,C
23115,155,785.1700000000001,314.06800000000004,7.360956413037053e-05,0.9543951541837217,C
21272,571,783.82,313.528,7.348300184248892e-05,0.9544686371855641,C
21158,1474,783.8199999999999,313.528,7.34830018424889e-05,0.9545421201874066,C
85163B,84,783.68,313.47200000000004,7.346987686448637e-05,0.954615590064271,C
22518,366,783.5400000000001,313.41600000000005,7.345675188648384e-05,0.9546890468161576,C
85159A,453,783.35,313.34,7.343893941633754e-05,0.9547624857555739,C
85231B,871,782.5,313.0,7.335925204989357e-05,0.9548358450076238,C
22685,603,780.8,312.32,7.319987731700561e-05,0.9549090448849409,C
22451,242,779.1500000000001,311.66,7.304519007626144e-05,0.954982090075017,C
22228,1001,778.63,311.452,7.29964401579663e-05,0.955055086515175,C
21983,2301,777.67,311.068,7.290644030880604e-05,0.9551279929554838,C
85032A,790,777.1400000000001,310.85600000000005,7.285675289208217e-05,0.9552008497083759,C
22422,1274,776.75,310.7,7.28201904533608e-05,0.9552736698988293,C
85036A,225,775.93,310.372,7.274331558220307e-05,0.9553464132144115,C
22586,856,774.55,309.82,7.261394079903522e-05,0.9554916410960096,C
84519B,472,774.55,309.82,7.261394079903522e-05,0.9554916410960096,C
22522,933,774.29,309.716,7.258956583988765e-05,0.9555642306618495,C
21084,2610,773.14,309.25600000000003,7.24817535205811e-05,0.95563671241537,C
21927,631,771.15,308.46,7.229519133325932e-05,0.9557090076067033,C
21618,406,770.87,308.348,7.226894137725426e-05,0.9557812765480804,C
22133,816,770.7299999999999,308.29200000000003,7.22558163992517e-05,0.9558535323644798,C
84609,93,770.59,308.23600000000005,7.224269142124918e-05,0.9559257750559009,C
22252,650,770.32,308.12800000000004,7.221737896367286e-05,0.9559979924348647,C
85125,166,770.2900000000001,308.11600000000004,7.221456646838661e-05,0.9560702070013332,C
21530,777,769.57,307.82800000000003,7.214706658151642e-05,0.9561423540679145,C
23140,182,766.1,306.44,7.182175462673925e-05,0.9562141758225414,C
22025,1847,766.09,306.436,7.18208171283105e-05,0.9562859966396697,C
23006,1764,765.27,306.108,7.174394225715278e-05,0.9563577405819268,C
22786,123,764.63,305.85200000000003,7.168394235771261e-05,0.9564294245242846,C
21707,160,763.6600000000001,305.464,7.159300501012361e-05,0.9565010175292946,C
23550,1855,763.1,305.24,7.154050509811346e-05,0.9565725580343928,C
23458,51,762.4499999999999,304.98,7.147956770024453e-05,0.956644037602093,C
85212,2476,761.4,304.56,7.13811303652255e-05,0.9567154187324582,C
23025,350,760.8000000000001,304.32000000000005,7.132488045950036e-05,0.9567867436129176,C
85130B,834,760.4300000000001,304.172,7.12901930176365e-05,0.9568580338059355,C
23123,936,760.4,304.16,7.128738052235024e-05,0.9569293211864577,C
17084R,4032,760.3199999999999,304.128,7.127988053492023e-05,0.9570006010669926,C
21287,1790,760.15,304.06,7.126394306163143e-05,0.9570718650100543,C
10002,1040,759.89,303.956,7.123956810248387e-05,0.9571431045781568,C
21822,740,759.44,303.776,7.119738067319e-05,0.95721430195883,C
22753,1011,758.9799999999999,303.592,7.115425574546737e-05,0.9572854562145755,C
23282,812,757.86,303.144,7.104925592144708e-05,0.9573565054704969,C
22480,631,757.21,302.884,7.098831852357816e-05,0.9574274937890205,C
21383,998,755.83,302.332,7.08589437404103e-05,0.957498352732761,C
22336,2383,754.4100000000001,301.764,7.072581896352743e-05,0.9575690785517245,C
84913B,196,754.07,301.62800000000004,7.069394401694984e-05,0.9576397724957413,C
23454,179,753.95,301.58000000000004,7.06826940358048e-05,0.9577104551897772,C
23223,803,751.8499999999999,300.74,7.048581936576674e-05,0.9577809410091429,C
22495,283,751.7700000000001,300.7080000000001,7.047831937833674e-05,0.9578514193285212,C
22523,866,751.66,300.664,7.046800689562044e-05,0.9579218873354168,C
23124,567,751.38,300.552,7.044175693961537e-05,0.9579923290923565,C
20748,109,751.17,300.468,7.042206947261157e-05,0.9580627511618292,C
21126,593,750.2,300.08,7.033113212502257e-05,0.9581330822939541,C
84660B,711,749.94,299.976,7.0306757165875e-05,0.9582033890511199,C
84763,601,748.34,299.336,7.015675741727457e-05,0.9582735458085372,C
22481,827,748.08,299.232,7.0132382458127e-05,0.9583436781909953,C
22322,820,747.81,299.124,7.010707000055067e-05,0.9584137852609959,C
85032B,798,747.7900000000001,299.11600000000004,7.010519500369319e-05,0.9584838904559997,C
21215,1089,745.45,298.18000000000006,6.988582037136506e-05,0.958553776276371,C
22258,912,743.89,297.556,6.973957061647965e-05,0.9586235158469876,C
22316,661,743.62,297.44800000000004,6.971425815890333e-05,0.9586932301051464,C
21643,550,743.31,297.324,6.968519570761199e-05,0.958762915300854,C
22393,512,741.9799999999999,296.792,6.956050841658789e-05,0.9588324758092707,C
23325,462,740.9399999999999,296.376,6.946300857999762e-05,0.9589019388178506,C
22097,1610,739.57,295.82800000000003,6.933457129525852e-05,0.9589712733891459,C
22264,1563,738.68,295.47200000000004,6.925113393509952e-05,0.959040524523081,C
23114,149,737.95,295.18000000000006,6.918269654980059e-05,0.9591097072196306,C
21677,835,737.8399999999999,295.136,6.91723840670843e-05,0.9591788796036977,C
79030G,1409,735.8299999999999,294.332,6.898394688290502e-05,0.9592478635505807,C
23435,827,734.79,293.916,6.888644704631475e-05,0.9593167499976271,C
22250,821,732.65,293.06,6.868582238256169e-05,0.9593854358200097,C
84872A,69,732.2299999999999,292.892,6.864644744855407e-05,0.9594540822674581,C
22400,1400,731.8199999999999,292.728,6.860801001297521e-05,0.9595226902774711,C
72803A,648,730.97,292.38800000000003,6.852832264653124e-05,0.9595912186001176,C
22821,1183,730.47,292.188,6.848144772509362e-05,0.9596597000478428,C
23562,253,730.37,292.148,6.847207274080609e-05,0.9597281721205836,C
21398,1532,729.6,291.84,6.839988536179213e-05,0.9597965720059454,C
22856,569,729.57,291.82800000000003,6.839707286650588e-05,0.9599333661516783,C
90200D,176,729.57,291.82800000000003,6.839707286650588e-05,0.9599333661516783,C
22684,543,728.57,291.428,6.830332302363062e-05,0.960001669474702,C
20996,3194,727.46,290.98400000000004,6.819926069803907e-05,0.9600698687354,C
23522,354,727.4399999999999,290.976,6.819738570118156e-05,0.9601380661211011,C
22718,1657,727.31,290.924,6.818519822160777e-05,0.9602062513193228,C
84754,558,725.52,290.208,6.801738600286106e-05,0.9602742687053256,C
21883,1653,725.4200000000001,290.168,6.800801101857354e-05,0.9603422767163442,C
85131D,850,725.26,290.104,6.79930110437135e-05,0.9604102697273881,C
46775D,66,720.93,288.372,6.75870742240636e-05,0.960477856801612,C
22287,796,720.16,288.064,6.751488684504964e-05,0.9605453716884571,C
85032C,685,719.84,287.93600000000004,6.748488689532956e-05,0.9606128565753524,C
79067,172,719.69,287.87600000000003,6.747082441889828e-05,0.9606803273997713,C
23222,799,718.53,287.412,6.736207460116297e-05,0.9607476894743724,C
21630,69,718.14,287.25600000000003,6.732551216244162e-05,0.9608150149865349,C
84581,189,717.21,286.884,6.723832480856762e-05,0.9608822533113436,C
22026,1656,717.12,286.848,6.722988732270886e-05,0.9609494831986661,C
79066K,800,717.11,286.844,6.72289498242801e-05,0.9610167121484904,C
21775,515,716.86,286.744,6.720551236356128e-05,0.9610839176608541,C
22201,194,716.8,286.72,6.719988737298876e-05,0.961151117548227,C
23042,103,711.51,284.60400000000004,6.670395070417862e-05,0.9612178214989311,C
20866,598,710.95,284.38,6.665145079216848e-05,0.9612844729497234,C
84817,951,710.64,284.25600000000003,6.662238834087714e-05,0.9613510953380642,C
21636,919,709.66,283.86400000000003,6.653051349485939e-05,0.961417625851559,C
23070,160,709.5400000000001,283.81600000000003,6.651926351371435e-05,0.9614841451150729,C
84796A,78,709.2399999999999,283.696,6.649113856085177e-05,0.9615506362536337,C
21143,352,709.18,283.67199999999997,6.648551357027925e-05,0.9616171217672039,C
21739,256,708.98,283.59200000000004,6.64667636017042e-05,0.9616835885308057,C
21289,567,708.75,283.5,6.644520113784289e-05,0.9617500337319436,C
22514,309,706.5500000000001,282.62000000000006,6.623895148351733e-05,0.961816272683427,C
22981,472,705.5799999999999,282.23199999999997,6.61480141359283e-05,0.9618824206975629,C
21356,643,704.55,281.82,6.605145179776678e-05,0.9619484721493607,C
16235,3104,702.96,281.184,6.590238954759513e-05,0.9620143745389083,C
21106,237,702.51,281.004,6.586020211830125e-05,0.9620802347410266,C
85049D,553,702.41,280.964,6.585082713401372e-05,0.9621460855681605,C
79164,1757,699.96,279.98400000000004,6.562114001896933e-05,0.9622117067081796,C
21476,41,699.63,279.85200000000003,6.55902025708205e-05,0.9622772969107504,C
21208,945,697.77,279.108,6.54158278630725e-05,0.9623427127386135,C
20704,216,697.7,279.08000000000004,6.540926537407124e-05,0.9624081220039875,C
85078,1932,696.8,278.72,6.53248905154835e-05,0.9624734468945031,C
23120,1716,695.41,278.164,6.519457823388688e-05,0.9625386414727369,C
84707A,95,695.23,278.092,6.517770326216934e-05,0.962603819175999,C
23187,2338,695.06,278.024,6.516176578888053e-05,0.962668980941788,C
21066,703,694.72,277.88800000000003,6.512989084230295e-05,0.9627341108326303,C
21650,2550,692.85,277.14000000000004,6.495457863612621e-05,0.9627990654112664,C
16225,815,691.85,276.74,6.486082879325095e-05,0.9628639262400597,C
35923,1318,690.52,276.208,6.473614150222684e-05,0.9629286623815618,C
21696,230,690.1000000000001,276.0400000000001,6.469676656821924e-05,0.9629933591481301,C
22403,1323,689.67,275.868,6.465645413578287e-05,0.9630580156022659,C
21317,112,689.53,275.812,6.464332915778033e-05,0.9631226589314237,C
85071B,1301,688.91,275.564,6.458520425519767e-05,0.9631872441356789,C
22324,286,688.3,275.32,6.452801685104376e-05,0.96325177215253,C
21629,73,687.95,275.18000000000006,6.449520440603742e-05,0.963316267356936,C
20902,112,686.86,274.744,6.439301707730338e-05,0.9633806603740132,C
23597,251,684.97,273.98800000000006,6.421582987426914e-05,0.9634448762038875,C
21163,1201,684.62,273.848,6.418301742926279e-05,0.9635090592213167,C
46776B,162,683.8,273.52000000000004,6.410614255810506e-05,0.9635731653638749,C
22339,2468,683.3100000000001,273.324,6.40602051350962e-05,0.96363722556901,C
85019B,527,682.97,273.188,6.402833018851861e-05,0.9637012538991985,C
22062,661,682.01,272.80400000000003,6.393833033935835e-05,0.9637651922295378,C
35001G,199,681.59,272.636,6.389895540535074e-05,0.9638290911849431,C
22136,379,680.93,272.372,6.383708050905307e-05,0.9638929282654524,C
21205,253,677.1899999999999,270.876,6.348645609669957e-05,0.9639564147215489,C
22806,260,677.0400000000001,270.81600000000003,6.34723936202683e-05,0.9640198871151692,C
84659A,299,676.27,270.508,6.340020624125434e-05,0.9640832873214106,C
23428,77,675.91,270.36400000000003,6.336645629781925e-05,0.9641466537777084,C
40001,821,675.2299999999999,270.092,6.330270640466406e-05,0.9642099564841129,C
22267,836,673.17,269.26800000000003,6.310958172834102e-05,0.9642730660658413,C
21351,104,672.88,269.15200000000004,6.30823942739072e-05,0.9643361484601152,C
46776A,160,672.6,269.04,6.305614431790213e-05,0.9643992046044331,C
21261,187,672.09,268.836,6.300833189803574e-05,0.9644622129363312,C
37475,71,671.93,268.772,6.29933319231757e-05,0.9645252062682542,C
84923,162,671.62,268.648,6.296426947188437e-05,0.9645881705377263,C
22618,69,671.53,268.612,6.295583198602559e-05,0.9646511263697122,C
22535,1766,671.01,268.404,6.290708206773046e-05,0.9647140334517799,C
22204,197,669.54,267.81600000000003,6.276926979870381e-05,0.9647768027215787,C
22057,584,667.92,267.168,6.26173950532459e-05,0.9648394201166319,C
23024,255,667.85,267.14000000000004,6.261083256424462e-05,0.9649020309491961,C
47574A,549,665.95,266.38,6.243270786278163e-05,0.9649644636570589,C
20767,253,663.7099999999999,265.484,6.222270821474103e-05,0.9650266863652737,C
85199L,977,663.4300000000001,265.372,6.219645825873597e-05,0.9650888828235324,C
21613,227,661.9300000000001,264.77200000000005,6.205583349442307e-05,0.9651509386570268,C
23547,1575,661.5,264.6,6.20155210619867e-05,0.9652129541780888,C
22450,195,661.11,264.444,6.197895862326534e-05,0.9652749331367122,C
23482,418,661.02,264.408,6.197052113740658e-05,0.9653369036578495,C
22615,2075,660.7299999999999,264.292,6.194333368297275e-05,0.9653988469915326,C
22756,599,656.52,262.608,6.154864684446788e-05,0.9654603956383769,C
22448,201,656.4300000000001,262.572,6.154020935860913e-05,0.9655219358477356,C
20658,434,653.36,261.344,6.125239734098206e-05,0.9655831882450765,C
21187,371,651.75,260.7,6.110146009395288e-05,0.9656442897051705,C
23224,738,649.02,259.608,6.0845523022903413e-05,0.9657051352281935,C
22525,492,648.97,259.588,6.084083553075965e-05,0.9657659760637242,C
22953,502,647.11,258.844,6.0666460823011665e-05,0.9658266425245471,C
22533,1847,646.49,258.596,6.0608335920429e-05,0.9658872508604676,C
22715,1543,645.64,258.25600000000003,6.0528648553985026e-05,0.9659477795090216,C
21747,485,645.61,258.244,6.052583605869877e-05,0.9660083053450802,C
22067,412,645.2199999999999,258.088,6.048927361997741e-05,0.9660687946187002,C
85177,813,645.06,258.024,6.0474273645117366e-05,0.9661292688923454,C
23408,310,644.8000000000001,257.92,6.044989868596981e-05,0.9661897187910313,C
84789,188,644.47,257.788,6.041896123782097e-05,0.9662501377522692,C
21640,662,644.03,257.612,6.037771130695585e-05,0.966310515463576,C
17021,2427,643.14,257.25600000000003,6.029427394679686e-05,0.9663708097375229,C
21808,186,641.58,256.632,6.014802419191146e-05,0.9664309577617148,C
22389,338,641.55,256.62,6.0145211696625197e-05,0.9664911029734116,C
21446,457,640.92,256.368,6.0086149295613775e-05,0.9666112752720027,C
35810A,634,640.92,256.368,6.0086149295613775e-05,0.9666112752720027,C
84800L,360,639.36,255.744,5.9939899540728374e-05,0.9666712151715434,C
84929,3012,637.5600000000001,255.02400000000003,5.9771149823552904e-05,0.966730986321367,C
85141,127,635.74,254.29600000000002,5.960052510951992e-05,0.9667905868464766,C
23492,76,635.38,254.152,5.956677516608482e-05,0.9668501536216425,C
21054,71,634.53,253.81199999999998,5.9487087799640843e-05,0.9669096407094421,C
22396,1232,634.43,253.772,5.947771281535332e-05,0.9669691184222576,C
23456,158,634.1,253.64000000000001,5.944677536720449e-05,0.9670285651976248,C
84086C,222,634.07,253.62800000000004,5.944396287191823e-05,0.9670880091604968,C
21784,65,633.0699999999999,253.22799999999998,5.935021302904296e-05,0.9671473593735258,C
20840,533,632.3199999999999,252.928,5.927990064688651e-05,0.9672066392741725,C
84596L,1256,632.26,252.904,5.9274275656314e-05,0.9672659135498288,C
23453,324,631.5799999999999,252.632,5.9210525763158817e-05,0.967325124075592,C
23216,525,630.73,252.292,5.913083839671485e-05,0.9673842549139887,C
72232,3317,630.23,252.092,5.908396347527722e-05,0.967443338877464,C
21417,340,629.8000000000001,251.92000000000004,5.904365104284086e-05,0.967502382528507,C
23019,81,629.0500000000001,251.62000000000003,5.8973338660684415e-05,0.9675613558671675,C
20932,204,628.7900000000001,251.51600000000002,5.8948963701536844e-05,0.9676203048308692,C
23027,295,627.95,251.18000000000004,5.887021383352162e-05,0.9676791750447027,C
23471,66,626.74,250.69599999999997,5.875677652364255e-05,0.9677379318212264,C
79163,1544,626.55,250.62,5.8738964053496246e-05,0.9677966707852799,C
22559,507,626.53,250.612,5.873708905663874e-05,0.9678554078743364,C
20735,624,625.8,250.32,5.86686516713398e-05,0.9679140765260077,C
22194,68,625.6899999999999,250.276,5.865833918862352e-05,0.9679727348651964,C
21865,274,625.23,250.09200000000004,5.86152142609009e-05,0.9680313500794574,C
84665,105,624.75,249.90000000000003,5.8570214336320776e-05,0.9680899202937937,C
21426,256,624.58,249.83200000000002,5.855427686303198e-05,0.9681484745706566,C
22269,933,622.74,249.096,5.83817771521415e-05,0.9682068563478087,C
22035,1520,622.36,248.94400000000002,5.834615221184889e-05,0.9682652025000207,C
21684,783,622.3,248.92,5.8340527221276375e-05,0.9683235430272419,C
22520,723,622.0999999999999,248.84,5.8321777252701314e-05,0.9683818648044945,C
23425,275,621.44,248.57600000000002,5.8259902356403654e-05,0.968440124706851,C
20772,247,621.1899999999999,248.476,5.823646489568483e-05,0.9684983611717467,C
23180,122,621.09,248.436,5.8227089911397314e-05,0.9685565882616581,C
22116,575,620.42,248.16800000000003,5.816427751667088e-05,0.9686147525391747,C
84637,116,619.59,247.836,5.8086465147084416e-05,0.9686728390043218,C
21473,27,618.66,247.464,5.7999277793210416e-05,0.968730838282115,C
22288,475,618.2,247.28,5.7956152865487804e-05,0.9687887944349807,C
85036B,370,617.9,247.16000000000003,5.792802791262522e-05,0.9688467224628932,C
21171,438,613.14,245.256,5.748177866053897e-05,0.9689042042415538,C
23018,51,612.16,244.86400000000003,5.7389903814521206e-05,0.9689615941453682,C
22420,1334,611.72,244.68800000000002,5.73486538836561e-05,0.9690189427992519,C
20893,269,611.57,244.628,5.7334591407224805e-05,0.969076277390659,C
20764,144,610.81,244.324,5.72633415266396e-05,0.9691335407321857,C
22021,365,610.4499999999999,244.18,5.72295915832045e-05,0.969190770323769,C
22515,272,608.95,243.58000000000004,5.7088966818891615e-05,0.9692478592905879,C
22359,189,608.72,243.48800000000006,5.70674043550303e-05,0.969304926694943,C
85170C,335,608.53,243.412,5.7049591884884e-05,0.9693619762868277,C
22233,597,607.73,243.09199999999998,5.697459201058379e-05,0.9694189508788384,C
21769,11,607.6500000000001,243.06000000000006,5.696709202315378e-05,0.9694759179708616,C
21709,133,607.23,242.892,5.692771708914616e-05,0.9695328456879506,C
72598,607,605.89,242.356,5.680209229969331e-05,0.9695896477802504,C
84625A,478,605.48,242.192,5.676365486411445e-05,0.9696464114351145,C
22232,690,604.4599999999999,241.784,5.6668030024381676e-05,0.9697030794651388,C
23520,168,604.3,241.72,5.6653030049521635e-05,0.9697597324951884,C
22255,629,602.63,241.052,5.649646781191995e-05,0.9698162289630002,C
21159,1127,602.18,240.87199999999999,5.645428038262608e-05,0.9698726832433829,C
35971,462,600.93,240.37199999999999,5.6337093079031996e-05,0.969929020336462,C
21448,349,600.8699999999999,240.348,5.633146808845947e-05,0.9699853518045504,C
85017B,1088,600.29,240.116,5.6277093179591826e-05,0.97004162889773,C
21014,1385,598.8199999999999,239.528,5.613928091056519e-05,0.9700977681786405,C
22266,1888,596.5,238.60000000000002,5.592178127509458e-05,0.9701536899599156,C
22642,269,596.36,238.544,5.590865629709205e-05,0.9702095986162128,C
17012B,525,595.85,238.34,5.5860843877225664e-05,0.97026545946009,C
21292,867,594.51,237.804,5.5735219087772807e-05,0.9703211946791778,C
23377,1354,593.62,237.44799999999998,5.565178172761383e-05,0.9703768464609054,C
21253,135,593.37,237.34800000000004,5.562834426689501e-05,0.9704324748051723,C
22247,670,593.14,237.256,5.56067818030337e-05,0.9704880815869753,C
21581,252,590.67,236.268,5.537521969113179e-05,0.9705434568066664,C
21015,1485,590.13,236.052,5.5324594775979154e-05,0.9705987814014424,C
22319,1346,587.86,235.144,5.511178263265231e-05,0.9706538931840751,C
23499,1315,587.49,234.996,5.507709519078846e-05,0.9707089702792657,C
85180B,271,587.2,234.88,5.504990773635464e-05,0.9707640201870023,C
22096,1373,586.82,234.72800000000004,5.501428279606204e-05,0.9708190344697983,C
85144,222,586.6,234.64000000000001,5.499365783062948e-05,0.9708740281276289,C
23565,410,586.31,234.524,5.4966470376195644e-05,0.9709289945980052,C
84748,208,585.86,234.344,5.492428294690178e-05,0.970983918880952,C
21576,252,585.34,234.13600000000002,5.487553302860665e-05,0.9710387944139806,C
22825,73,584.37,233.74800000000002,5.478459568101764e-05,0.9710935790096615,C
22703,360,583.33,233.33200000000002,5.468709584442737e-05,0.971148266105506,C
85071A,1041,583.23,233.292,5.467772086013984e-05,0.9712029438263662,C
85172,1346,583.12,233.248,5.466740837742356e-05,0.9712576112347436,C
20832,1201,582.03,232.812,5.456522104868952e-05,0.9713121764557923,C
23537,111,581.13,232.45200000000003,5.448084619010179e-05,0.9713666573019825,C
21096,1259,581.0899999999999,232.43599999999998,5.447709619638677e-05,0.9714211343981788,C
85136A,72,580.36,232.14400000000003,5.4408658811087835e-05,0.9714755430569899,C
20702,146,577.79,231.116,5.416772171489841e-05,0.9715297107787046,C
22260,552,577.4399999999999,230.976,5.413490926989206e-05,0.9715838456879747,C
84352,34,577.35,230.94,5.412647178403329e-05,0.9716379721597587,C
21264,285,575.55,230.22,5.3957722066857815e-05,0.9716919298818256,C
22820,940,575.4200000000001,230.168,5.394553458728404e-05,0.9717458754164129,C
23016,74,575.25,230.10000000000002,5.392959711399524e-05,0.9717998050135269,C
23125,459,574.88,229.952,5.3894909672131393e-05,0.9718536999231989,C
22337,912,574.5400000000001,229.816,5.386303472555381e-05,0.9719075629579246,C
21675,634,573.36,229.344,5.375240991096099e-05,0.9719613153678355,C
21468,148,572.23,228.892,5.3646472588511945e-05,0.972014961840424,C
21277,26,571.43,228.572,5.357147271421173e-05,0.9720685333131382,C
47310M,410,570.45,228.18,5.347959786819398e-05,0.9721220129110063,C
23455,207,569.4300000000001,227.77200000000002,5.338397302846121e-05,0.9721753968840348,C
85130D,565,569.29,227.71600000000004,5.3370848050458666e-05,0.9722287677320853,C
21251,182,568.98,227.59200000000004,5.334178559916734e-05,0.9722821095176846,C
23069,90,568.71,227.484,5.331647314159102e-05,0.972335425990826,C
85161,35,568.65,227.46,5.3310848151018496e-05,0.9723887368389771,C
23219,430,568.6,227.44,5.330616065887474e-05,0.9724420429996359,C
23381,1509,567.9499999999999,227.18,5.324522326100581e-05,0.972495288222897,C
21488,77,566.1700000000001,226.46800000000005,5.307834854068786e-05,0.9725483665714377,C
22482,478,565.86,226.34400000000002,5.304928608939652e-05,0.972601415857527,C
22272,241,564.9200000000001,225.96800000000002,5.2961161237093775e-05,0.9726543770187641,C
85019A,414,564.35,225.74,5.290772382665487e-05,0.9727072847425908,C
23272,364,562.2199999999999,224.888,5.270803666133055e-05,0.9727599927792522,C
84569D,468,561.87,224.748,5.267522421632422e-05,0.9728126680034684,C
21219,448,561.84,224.736,5.267241172103796e-05,0.9728653404151895,C
85032D,858,561.34,224.536,5.262553679960033e-05,0.972917965951989,C
71279,176,561.32,224.52800000000005,5.262366180274282e-05,0.9729705896137918,C
84912A,228,560.62,224.248,5.2558036912730136e-05,0.9730231476507046,C
85016,568,560.11,224.044,5.2510224492863755e-05,0.9730756578751975,C
85163A,66,559.0,223.60000000000002,5.240616216727221e-05,0.9731280640373647,C
21849,175,558.83,223.532,5.2390224693983415e-05,0.9731804542620587,C
85025B,331,558.42,223.368,5.235178725840455e-05,0.9732328060493171,C
23451,278,558.12,223.248,5.232366230554198e-05,0.9732851297116225,C
21194,499,558.07,223.228,5.231897481339822e-05,0.973337448686436,C
90062,44,558.03,223.21200000000002,5.23152248196832e-05,0.9733897639112558,C
21662,87,557.3000000000001,222.92000000000002,5.2246787434384266e-05,0.9734420106986901,C
85187,337,556.53,222.612,5.217460005537031e-05,0.9734941852987455,C
23074,250,555.59,222.23600000000002,5.2086475203067565e-05,0.9735462717739486,C
23457,113,554.83,221.93200000000002,5.201522532248236e-05,0.9735982869992711,C
84951B,451,554.78,221.912,5.201053783033859e-05,0.9736502975371013,C
17129F,588,553.8299999999999,221.532,5.192147547960709e-05,0.9737022190125809,C
84951A,476,553.8,221.52,5.191866298432084e-05,0.9737541376755654,C
35599D,201,553.07,221.228,5.18502255990219e-05,0.9738059879011642,C
23473,679,552.85,221.14000000000001,5.182960063358934e-05,0.973857817501798,C
47563A,286,552.76,221.104,5.1821163147730566e-05,0.9739096386649456,C
21638,249,551.96,220.78400000000002,5.174616327343036e-05,0.973961384828219,C
35599B,217,551.13,220.45200000000003,5.1668350903843886e-05,0.9740647215300267,C
35965,461,551.13,220.45200000000003,5.1668350903843886e-05,0.9740647215300267,C
17012D,463,550.64,220.256,5.162241348083501e-05,0.9741163439435075,C
22903,193,550.6,220.24000000000004,5.161866348712e-05,0.9741679626069947,C
21397,1075,550.43,220.172,5.16027260138312e-05,0.9742195653330085,C
22261,585,549.81,219.924,5.154460111124853e-05,0.9742711099341198,C
23549,1305,548.1,219.24,5.138428887993184e-05,0.9743224942229997,C
23484,185,547.35,218.94000000000003,5.1313976497775396e-05,0.9743738081994976,C
21128,68,546.6,218.64000000000004,5.124366411561895e-05,0.9744250518636132,C
85107,690,546.49,218.596,5.123335163290267e-05,0.9744762852152461,C
84598,1975,546.04,218.416,5.119116420360879e-05,0.9745274763794496,C
22023,1218,543.76,217.504,5.097741456185319e-05,0.9745784537940114,C
22513,153,543.65,217.46,5.0967102079136913e-05,0.9746294208960906,C
23043,81,543.51,217.404,5.0953977101134376e-05,0.9746803748731917,C
23398,610,538.75,215.5,5.0507727849048125e-05,0.9747308826010408,C
22496,254,538.0600000000001,215.22400000000005,5.04430404574642e-05,0.9747813256414983,C
84625C,449,536.41,214.56400000000002,5.028835321672001e-05,0.974831613994715,C
22717,1229,535.78,214.312,5.0229290815708594e-05,0.9748818432855306,C
82613D,697,535.49,214.196,5.020210336127477e-05,0.974932045388892,C
85088,259,534.83,213.93200000000002,5.01402284649771e-05,0.974982185617357,C
23660,306,534.66,213.864,5.0124290991688295e-05,0.9750323099083487,C
22521,619,533.16,213.264,4.9983666227375404e-05,0.975082293574576,C
22543,1455,531.64,212.65599999999998,4.9841166466205e-05,0.9751321347410421,C
17012F,462,530.6,212.24,4.974366662961473e-05,0.9751818784076719,C
35241,103,530.49,212.19600000000003,4.973335414689845e-05,0.9752316117618188,C
21801,1256,530.26,212.104,4.971179168303714e-05,0.9752813235535018,C
21270,50,530.19,212.07600000000002,4.9705229194035874e-05,0.9753310287826958,C
23139,415,530.15,212.06,4.970147920032086e-05,0.9753807302618962,C
75131,490,529.21,211.684,4.961335434801812e-05,0.975430343616244,C
22709,1325,528.5,211.4,4.954679195957668e-05,0.9754798904082037,C
21059,611,528.23,211.292,4.952147950200036e-05,0.9755294118877057,C
23060,249,528.1700000000001,211.26800000000003,4.951585451142785e-05,0.9755789277422171,C
22707,1257,527.94,211.17600000000002,4.9494292047566534e-05,0.9756284220342646,C
22275,69,527.85,211.14000000000004,4.948585456170776e-05,0.9756779078888265,C
35809A,430,526.22,210.488,4.933304231782108e-05,0.9757272409311442,C
22248,594,525.9399999999999,210.376,4.9306792361816e-05,0.975776547723506,C
85104,201,525.75,210.3,4.9288979891669704e-05,0.9758258367033976,C
